epoch;loss;phoneme_output_loss;syllable_output_loss;val_loss;val_phoneme_output_loss;val_syllable_output_loss
78;0.069297403939407295;0.050101921369625164;0.019195482560053826;0.074110623621264429;0.052311758784686815;0.021798864903100647
79;0.069471924725708969;0.05036025409419833;0.019111670624376548;0.078092341569541882;0.054625911575530754;0.023466429823790404
80;0.068870712785930571;0.049777286086566987;0.019093426643155633;0.075225118172018463;0.053382840555380374;0.021842277612724975
81;0.068733939306054717;0.049529813918368949;0.01920412541124987;0.072936395668432491;0.051309093144260534;0.021627302395038996
82;0.069029821152128662;0.049712746234622782;0.019317074998358857;0.077020529469772545;0.054142395754446501;0.022878133860111487
83;0.068772234465363083;0.04951375319052595;0.019258481266405936;0.077166328034481077;0.054540790961820539;0.022625537017876861
84;0.06901992741235452;0.050037647549931161;0.018982279809025792;0.072504611044120384;0.051076668385071917;0.021427942694266552
85;0.068689920641170576;0.049419440230494757;0.0192704804039741;0.078293253957223488;0.055260751161630414;0.023032502662546996
86;0.069127528268425359;0.049820760818424882;0.019306767474645499;0.077345054502747645;0.0538803516973217;0.023464703036300025
87;0.068291498152686134;0.04938154928074906;0.018909948880368274;0.073700587429544509;0.052020614653700538;0.02167997255670924
88;0.068815168614188835;0.049860411412674957;0.018954757095151126;0.075599069511439618;0.053721873590550501;0.021877195623491993
89;0.068621735876303311;0.049730567246876113;0.018891168606403556;0.074347354471683502;0.051728162554507497;0.022619192195007531
90;0.068463228537442508;0.049478313707493199;0.01898491483167879;0.076182316941749151;0.053996586913884689;0.022185729816555977
91;0.068133938187662391;0.049249982214883012;0.018883955919597999;0.071407036339284996;0.050804568939850109;0.020602467375956161
92;0.068030100787956072;0.049504819870022788;0.018525280914474331;0.07527204568521316;0.053241525581028279;0.022030520352667997
93;0.068682502799545492;0.049664879921640419;0.019017622830884959;0.074743489226122867;0.052576202836607681;0.022167286135162376
94;0.068355209425008723;0.049358962670127716;0.01899624673585678;0.075846388983000224;0.053268196389955634;0.022578192596957713
95;0.06773005733949615;0.049016833758481475;0.018713223596796145;0.07458606741132856;0.053162259683639058;0.021423807688558304
96;0.068135793646840775;0.049342252028727267;0.018793541524613738;0.074153974667942824;0.051948999641697947;0.022204975161247521
97;0.068413689566521926;0.04924204070968493;0.019171648864727726;0.075977246989222133;0.053929514478610344;0.022047732440175629
98;0.068212699724452958;0.049164042648138999;0.019048657099445702;0.074323823816385595;0.053106721709756291;0.021217102482288825
99;0.068304828074981241;0.049252921023588546;0.019051907101979855;0.074703012068732449;0.0528724839394333;0.021830528023644907
100;0.06795302662607576;0.049128463849798881;0.01882456277368267;0.074427928556414211;0.052645493345726435;0.021782435335907617
101;0.068293352916615369;0.049287749940361704;0.01900560291966738;0.075217344023349911;0.052640092379155276;0.022577251241143261
102;0.067718422287658286;0.048920529376552849;0.018797892949586264;0.074382876053828151;0.052807970739462799;0.021574905423932717
103;0.067806746255513015;0.049086570782118241;0.018720175448965936;0.073835150456102963;0.052517883182198057;0.0213172674989093
104;0.067587376692390261;0.048891089045500581;0.018696287645376397;0.074541395264012475;0.05254243509922208;0.021998960168703514
105;0.067836106235132018;0.049066595376029046;0.01876951086493996;0.073632239528438628;0.052146393132685612;0.021485846410427212
106;0.068030617257775594;0.049264316979757646;0.018766300223755653;0.074098433939223524;0.052605061752706017;0.021493372383151799
