epoch;loss;phoneme_output_loss;syllable_output_loss;val_loss;val_phoneme_output_loss;val_syllable_output_loss
31;0.075039935762628213;0.053913337805463188;0.021126597922575506;0.074221722343388724;0.053489967084982819;0.020731755015792466
32;0.074777426208501738;0.053578138832234626;0.021199287280065034;0.073174091901223204;0.051876188576722347;0.021297903136671091
33;0.074219846475381698;0.053172081821323991;0.021047764574069473;0.07413481670517881;0.052308200944622026;0.021826615639250067
34;0.0742484669260743;0.053281491111268738;0.020966975910575263;0.072410472019129438;0.05216786465724977;0.020242607236659826
35;0.073777816165843932;0.052938855363846432;0.020838960878742978;0.073333478039678407;0.051702086242432353;0.021631391961597093
36;0.073651065185195666;0.052987180449615062;0.020663884713097425;0.068774347952684431;0.049700859542779564;0.019073488339468713
37;0.073622899640182052;0.052871097020196108;0.020751802530917948;0.07563569349776797;0.053156470911217335;0.022479222613942473
38;0.073052940905758271;0.052449280705679981;0.02060366017110957;0.073588320312379787;0.052466567089202026;0.021121753688839052
39;0.072744583500032087;0.052308707491960808;0.020435876193233251;0.07263650604281105;0.052116566689825859;0.020519939415595111
40;0.07303302731285409;0.05266735029381768;0.02036567696045043;0.070390132701947911;0.050083850690421941;0.020306281510646604
41;0.072729471622998226;0.052245112910811395;0.020484358637603197;0.072780788868290036;0.051774754290695953;0.021006034366285599
42;0.071968332346366196;0.051623355296328874;0.020344977055117661;0.070671993738212507;0.050194233327227479;0.020477760352288224
43;0.072124754968501403;0.051857505262610584;0.020267249669788014;0.071137596219151958;0.050554288379034078;0.020583308243169254
44;0.072361283713368876;0.052015980038041303;0.020345303648088332;0.073765963613360866;0.052678071776358019;0.021087891925048053
45;0.072545615663905882;0.052157721282462891;0.020387894467376311;0.072053375458266553;0.050585866764876523;0.021467508721760155
46;0.072201623758621089;0.052010241660705406;0.020191382176066364;0.071058539689338507;0.05084992040480886;0.020208619421488848
47;0.072154324629734048;0.051956828487319258;0.020197496223700134;0.072096079603588881;0.051595439445696958;0.020500640310503606
48;0.071359223242548189;0.051468049010872395;0.019891174197734826;0.070405229487839865;0.049932079624478556;0.020473149792925149
49;0.071039297726064113;0.051168574652389838;0.019870723097022196;0.070661581614438224;0.04996729102142218;0.02069429083562949
50;0.070979395914155238;0.051065102171156292;0.019914293814123633;0.073311538130295381;0.052038144367206995;0.021273393982223103
51;0.070714183105890852;0.050953824150902646;0.01976035889337564;0.070688899575161335;0.050600717705087499;0.020088181431804384
