epoch;loss;phoneme_output_loss;syllable_output_loss;val_loss;val_phoneme_output_loss;val_syllable_output_loss
59;0.069165671009054977;0.049822138485774575;0.019343532528468824;0.076721931111161448;0.053609383754244372;0.023112547216044756
60;0.069157092004474827;0.049851687362170265;0.019305404710186474;0.072045379247860752;0.050398203192137871;0.021647176190725519
61;0.069912058961064921;0.050393369420671089;0.019518689612815627;0.074659471595738117;0.052747166003374493;0.021912305619755462
62;0.068818513745011398;0.049772670909333475;0.019045842819788366;0.073927566143018861;0.051389724172714375;0.022537842060306242
63;0.068705937644413143;0.049527265394353821;0.019178672251788799;0.071975647260536665;0.0511873722890345;0.020788274889326646
64;0.068757620084072671;0.049397403764311038;0.019360216320842547;0.075300358908892681;0.05299546043662464;0.022304898667924043
65;0.068918764044702777;0.049562141958177923;0.019356622089119067;0.076000202588048307;0.053392448086886347;0.02260775465768676
66;0.068655064151368989;0.049530131616106497;0.019124932487485733;0.07163216251911235;0.049705096872664299;0.021927065607316856
67;0.068338710404828737;0.049143695024325543;0.019195015450546946;0.074715344939662628;0.052385514508150204;0.02232983021629082
68;0.068363653478613035;0.049194015541780628;0.019169637849169613;0.071389272840333584;0.050157707669780033;0.021231565450341636
69;0.068261808877466676;0.049192307590435198;0.019069501356750954;0.076034580944340777;0.05388128765303047;0.022153293001739419
70;0.068311523511217165;0.049209968929724665;0.019101554649158234;0.072563599294223707;0.051205624427114217;0.021357974955154693
71;0.067915097804274849;0.048797756786299946;0.019117340972576162;0.075889543168434576;0.052747629473314565;0.02314191369316345
72;0.068628622037371551;0.049524858500549059;0.019103763464292618;0.071216355790110195;0.049923009309573337;0.021293346327925178
73;0.06804515117175787;0.049197405766948241;0.018847745425022877;0.076063740341102373;0.052934613861456641;0.023129126248771652
74;0.06826310289527325;0.049194493643185441;0.019068609264518411;0.070687295571595685;0.049994744767411413;0.020692550902012267
75;0.067682146384426586;0.048677554028930217;0.0190045924718036;0.07580492222885124;0.052943476812303568;0.022861445369590231
76;0.068171641027542765;0.049245789226839802;0.01892585184783117;0.073479615402321855;0.052017379426906089;0.021462235928458327
77;0.066941141983634253;0.048457052480834109;0.018484089446592186;0.074575750642463939;0.052984004245460535;0.021591746377437805
78;0.06809037738240141;0.049162758529850366;0.018927618850821573;0.076047650593168592;0.052770356686801467;0.023277294080500967
79;0.067979501792080108;0.048879020021555593;0.019100481677781393;0.07327509092307892;0.051802552391250596;0.02147253869617937
80;0.067461225374523093;0.048742357187471184;0.018718868194294084;0.074584290385246277;0.052606725032214356;0.021977565388249999
81;0.067657391864982819;0.048748746839461773;0.018908645008442474;0.074328804372989832;0.052099358149561563;0.022229445961249227
82;0.06748761314148137;0.04858237591778778;0.018905237202291328;0.073860731727185366;0.052038976797411422;0.021821754964992029
83;0.067634585732896796;0.048857418671527063;0.018777167079961594;0.07276058092149866;0.05102246725822196;0.021738113823714628
84;0.067524999618779322;0.048802755228282681;0.018722244443461825;0.074890618345567164;0.052621224550765101;0.022269393908282538
85;0.067225191986037824;0.048482296508438577;0.018742895473707933;0.072202693154456238;0.050614734282012748;0.021587958841138528
86;0.066663388046976468;0.048158285912807713;0.018505102131358361;0.074734086217750018;0.052233022629839032;0.022501063883351553
87;0.067653010683194736;0.048889099789771254;0.018763910973735996;0.072384623231507156;0.050534036824432742;0.021850586405117847
88;0.066769533402380732;0.048161380663133656;0.018608152787023834;0.072217672045866987;0.050611255001746305;0.021606417539130365
89;0.067062912301308258;0.048226930495929195;0.018835981786462928;0.077040708177730816;0.054084441992415098;0.022956266326188038
